imdb_id,budget,revenue,profit
tt1657507,40000000,60965854,20965854
tt1152822,3000000,103735,-2896265
tt1189073,13000000,5774854,-7225146
tt0816462,90000000,48795021,-41204979
tt1604171,8000000,10130000,2130000
tt0873886,4000000,1104682,-2895318
tt1554091,10000000,1759252,-8240748
tt1742650,24000000,30551495,6551495
tt1633356,28000000,10126458,-17873542
tt1598778,60000000,137551594,77551594
tt0999913,25000000,10324441,-14675559
tt1210166,50000000,110206216,60206216
tt1498569,8000000,163265,-7836735
tt0848228,220000000,1519557910,1299557910
tt1571222,15000000,27462041,12462041
tt1291584,25000000,23057115,-1942885
tt1124035,12500000,75993061,63493061
tt1788391,500000,171760,-328240
tt1448755,66000000,57777106,-8222894
tt1602476,6250000,8500000,2250000
tt1242599,17000,101236,84236
tt1306980,8000000,39187783,31187783
tt1655442,15000000,133432856,118432856
tt1305797,26400000,62000000,35600000
tt1675192,5000000,3099314,-1900686
tt1504319,5000000,27046,-4972954
tt1613062,4000000,253899,-3746101
tt0433035,110000000,299268508,189268508
tt1068242,24000000,63543328,39543328
tt0905372,35000000,28128670,-6871330
tt1242460,7000000,6038942,-961058
tt1509767,75000000,132274484,57274484
tt1637688,40000000,173930596,133930596
tt0466893,14000000,46495,-13953505
tt1692486,25000000,27603069,2603069
tt1615147,3500000,19504039,16004039
tt1778304,5000000,205703818,200703818
tt1634122,45000000,160078586,115078586
tt1600195,35000000,82087155,47087155
tt1440345,25000000,11790979,-13209021
tt1723811,6500000,17693675,11193675
tt0770703,20000000,30426096,10426096
tt1462041,50000000,38502340,-11497660
tt1308138,12000000,13380561,1380561
tt1586752,30000000,2527904,-27472096
tt1521197,30000000,15395087,-14604913
tt0471042,75000000,152930623,77930623
tt1616195,35000000,84606030,49606030
tt1646980,17000000,3696232,-13303768
tt0983193,130000000,371940071,241940071
tt0970179,170000000,185770160,15770160
tt1562568,2000000,841733,-1158267
tt1674784,36000000,9612469,-26387531
tt1253864,75000000,226904017,151904017
tt0810913,79000000,149673788,70673788
tt1270262,19100000,5728213,-13371787
tt1748197,20000000,2128186,-17871814
tt1719071,4000000,355688,-3644312
tt1533749,29000000,33662874,4662874
tt1181614,8000000,100915,-7899085
tt1033575,20000000,177243185,157243185
tt1758692,250000,3542353,3292353
tt1204342,45000000,165184237,120184237
tt1324999,110000000,712171856,602171856
tt1568911,66000000,177584879,111584879
tt0376136,45000000,24000000,-21000000
tt1655420,6400000,35057696,28657696
tt1714210,8000,484592,476592
tt1948150,3062000,25034000,21972000
tt1091229,10500000,9400000,-1100000
tt1239426,15000000,16810383,1810383
tt1668200,10000000,17511906,7511906
tt1366344,25000000,34942188,9942188
tt0477302,40000000,55247881,15247881
tt1640548,12000000,972512,-11027488
tt1402488,130000000,150406466,20406466
tt0473102,12500000,3878993,-8621007
tt1541160,5000000,3142154,-1857846
tt1308729,55000000,9489829,-45510171
tt1764651,100000000,312573423,212573423
tt0036628,2361000,6892000,4531000
tt1392170,75000000,691210692,616210692
tt1345836,250000000,1084939099,834939099
tt1194173,130000000,276572938,146572938
tt1515091,125000000,334615000,209615000
tt1687247,45202,225861,180659
tt1372686,7700000,1072602,-6627398
tt1625346,12000000,22939027,10939027
tt1598822,56000000,142044638,86044638
tt1229238,145000000,694713380,549713380
tt1389137,50000000,120081841,70081841
tt1568346,90000000,232617430,142617430
tt1093357,30000000,64626786,34626786
tt1615918,75000000,342695435,267695435
tt1602098,8000000,5634828,-2365172
tt1714209,10000000,303877,-9696123
tt1560985,1000000,101758490,100758490
tt1524137,25000000,63100000,38100000
tt1564349,37000000,95404397,58404397
tt1007029,13000000,114956699,101956699
tt1535616,3000000,22000,-2978000
tt1496025,70000000,160112671,90112671
tt1601913,25000000,77278331,52278331
tt1568338,42000000,46221189,4221189
tt1506999,23000000,33372606,10372606
tt1772240,5000000,25562924,20562924
tt1214962,17000000,12355798,-4644202
tt0485985,58000000,50365377,-7634623
tt1410063,94000000,95311434,1311434
tt1675434,13000000,426480871,413480871
tt1598828,40000000,36893721,-3106279
tt1536048,15000000,868439,-14131561
tt1594562,750000,78396,-671604
tt1430615,40000000,24719215,-15280785
tt1782568,5000000,22772019,17772019
tt1123373,13000000,51723285,38723285
tt1706593,15000000,145000000,130000000
tt1596365,17000000,127730736,110730736
tt1605769,11000000,807535,-10192465
tt1599348,85000000,208076205,123076205
tt1606389,30000000,196114570,166114570
tt2112999,250000,1000000,750000
tt1996264,850000,1243961,393961
tt1397514,79000000,355692760,276692760
tt1651118,2000000,393816,-1606184
tt1700258,5650000,43000000,37350000
tt1403130,23000000,5837674,-17162326
tt0795441,4000000,530048,-3469952
tt1071875,57000000,149217355,92217355
tt1630036,1000000,34522221,33522221
tt1636826,12000000,100000000,88000000
tt1482459,70000000,348840316,278840316
tt1053810,41000000,7448385,-33551615
tt1591479,12000000,81272766,69272766
tt1596350,65000000,156974557,91974557
tt0401729,260000000,284139100,24139100
tt1687901,4798235,209696,-4588539
tt1535970,10000000,610986,-9389014
tt1232829,42000000,201585328,159585328
tt1588334,10000000,4417580,-5582420
tt1592525,20000000,32204030,12204030
tt1422136,4000000,25345000,21345000
tt1477109,12000000,11212294,-787706
tt1441952,5000000,34564651,29564651
tt1646987,150000000,301000000,151000000
tt1034314,7500000,8135031,635031
tt1605630,50000000,234989584,184989584
tt1899353,1100000,4105187,3005187
tt1259521,30000000,66486080,36486080
tt1726589,930000,30905,-899095
tt1767382,2000000,13101672,11101672
tt0383010,30000000,54819301,24819301
tt1486192,26000000,29657751,3657751
tt1667353,85000000,183018522,98018522
tt1440129,209000000,303025485,94025485
tt1412386,10000000,136836156,126836156
tt1195478,30000000,53909751,23909751
tt1621045,12000000,96070507,84070507
tt1327194,25000000,99357138,74357138
tt1094241,6400000,2556911,-3843089
tt1656190,30000000,40346186,10346186
tt1640484,6600000,37710610,31110610
tt1077368,150000000,245527149,95527149
tt1645170,65000000,179379533,114379533
tt1409024,225000000,624026776,399026776
tt1735898,170000000,396600000,226600000
tt1663321,12000000,1428291,-10571709
tt1430626,60000000,118338361,58338361
tt1446714,130000000,403170142,273170142
tt1704573,5000000,9206470,4206470
tt1196340,10000000,55089,-9944911
tt1655460,35000000,24159934,-10840066
tt1748122,16000000,68263166,52263166
tt1821480,1200000,16000000,14800000
tt1486193,20000000,17479,-19982521
tt1640711,12468389,29007412,16539023
tt1480656,20500000,6063556,-14436444
tt0763831,40000000,22044277,-17955723
tt0119579,14000000,161001698,147001698
tt1862079,750000,4007792,3257792
tt1277953,145000000,746921274,601921274
tt1742336,125000,3200000,3075000
tt1217209,185000000,538983207,353983207
tt1440732,9000000,8303261,-696739
tt1586265,40000000,79700000,39700000
tt1859650,17000000,73244881,56244881
tt1611224,69000000,112265139,43265139
tt1514041,4600000,1163967,-3436033
tt1566501,12000000,9622846,-2377154
tt1336608,75000000,59418613,-15581387
tt1307068,10000000,9636289,-363711
tt1637725,50000000,549368315,499368315
tt1915581,7000000,167221571,160221571
tt0337692,25000000,8784318,-16215682
tt0948470,215000000,752215857,537215857
tt1667889,95000000,877244782,782244782
tt2125435,1800000,21107746,19307746
tt1716777,16000000,12434778,-3565222
tt1615065,45000000,82966152,37966152
tt1298649,68000000,68267862,267862
tt1602472,8000000,1653792,-6346208
tt1726669,10000000,3665069,-6334931
tt1386703,125000000,198802074,73802074
tt1436559,1,1378,1377
tt1074638,200000000,1108561013,908561013
tt1535438,30000000,114281051,84281051
tt1623288,60000000,107139399,47139399
tt2023453,22000000,77112176,55112176
tt2025526,8000000,49000000,41000000
tt2097307,2000000,14400000,12400000
tt1547234,35000000,31083599,-3916401
tt1212450,26000000,53676580,27676580
tt1714203,5000000,8493728,3493728
tt1603257,3000000,3010,-2996990
tt0431021,14000000,85446075,71446075
tt1440232,25000000,48531470,23531470
tt1433822,17000000,9627492,-7372508
tt1920849,3000000,11947954,8947954
tt1840417,6000000,13231461,7231461
tt1981677,17000000,115350426,98350426
tt1366365,20000000,16863583,-3136417
tt1276104,30000000,47042000,17042000
tt1232200,70000000,58058367,-11941633
tt1990314,2500000,3325038,825038
tt1855325,65000000,240159255,175159255
tt1560747,32000000,28258060,-3741940
tt1343727,50000000,41037742,-8962258
tt1764183,12000000,35485056,23485056
tt1855199,7000000,48126384,41126384
tt1659337,13000000,33400000,20400000
tt2106476,3800000,16800000,13000000
tt1510907,250000,23859,-226141
tt1753722,2000000,1620436,-379564
tt1876451,14000000,24637469,10637469
tt1748179,14000000,13551174,-448826
tt1397280,45000000,376141306,331141306
tt1496422,12500000,1353868,-11146132
tt1276419,8000000,7594693,-405307
tt1582507,6900000,44287131,37387131
tt2247692,2500000,33400000,30900000
tt1650048,9500000,12250,-9487750
tt0025617,947000,1120000,173000
tt2053425,15400000,25762027,10362027
tt2215719,12000000,32726956,20726956
tt1142977,39000000,35287788,-3712212
tt1922777,3000000,77712439,74712439
tt0837562,85000000,358375603,273375603
tt1024648,44500000,232324128,187824128
tt1931533,15000000,19422261,4422261
tt0844993,30000000,13521829,-16478171
tt1954470,1400000,4100000,2700000
tt2109184,5000000,142817992,137817992
tt1712170,45000000,30353232,-14646768
tt1371111,102000000,130482868,28482868
tt0938330,20000000,52302796,32302796
tt0981042,2500000,352810,-2147190
tt1764234,15000000,37930465,22930465
tt1866249,1000000,9138338,8138338
tt2063781,500000,376597,-123403
tt1772341,165000000,471222889,306222889
tt0084268,17000000,946461,-16053539
tt1045658,21000000,205738714,184738714
tt1907668,31000000,161772375,130772375
tt0454876,120000000,609016565,489016565
tt1258972,15000000,15608545,608545
tt1683921,2500000,3358,-2496642
tt1656186,35000000,2106557,-32893443
tt1602620,8900000,29844753,20944753
tt1291549,5000000,31649,-4968351
tt0443272,65000000,275293450,210293450
tt1673434,120000000,829000000,709000000
tt1234719,65000000,44806783,-20193217
tt1446192,145000000,306941670,161941670
tt1667310,12000000,66351,-11933649
tt1531901,10000000,89237,-9910763
tt1800741,33000000,140470746,107470746
tt1772230,30000000,108348,-29891652
tt0903624,250000000,1021103568,771103568
tt1132449,26350000,1576687,-24773313
tt1954352,13000000,1832541,-11167459
tt1934269,500000,116207,-383793
tt2082197,4437508,2804874,-1632634
tt1790885,40000000,132820716,92820716
tt1925431,20000000,4636169,-15363831
tt1588173,35000000,116980662,81980662
tt1694020,40000000,41863726,1863726
tt0790724,60000000,218340595,158340595
tt1853728,100000000,425368238,325368238
tt1758830,35000000,88058786,53058786
tt1649419,42000000,180274123,138274123
tt1707386,61000000,441809770,380809770
tt1230215,20000000,610792,-19389208
tt1441951,11000000,59520298,48520298
tt1447972,5773100,18144030,12370930
tt1047540,25000000,119772232,94772232
tt2091473,15000000,8138788,-6861212
tt0857190,3730500,6294161,2563661
tt2181931,2840000,11620000,8780000
tt1572315,20000000,47241945,27241945
tt1321870,60000000,105200903,45200903
tt1867093,12000000,2521,-11997479
tt1491044,20000000,1969193,-18030807
tt2243537,2500000,60141683,57641683
tt2023587,15000000,146497771,131497771
tt2084989,100000,444098,344098
tt1235522,56000000,19701164,-36298836
tt1770734,6300000,419953,-5880047
tt1937339,3550000,48000000,44450000
tt1333125,6000000,32438988,26438988
tt1904996,35000000,46216641,11216641
tt1428538,50000000,224803475,174803475
tt1584131,13400000,16700000,3300000
tt1869716,6500000,2401510,-4098490
tt2035599,900000,25000,-875000
tt1374992,60000000,8106475,-51893525
tt2053463,30000000,63372757,33372757
tt2024432,35000000,173965010,138965010
tt1559547,60000000,60052138,52138
tt1606378,92000000,304654182,212654182
tt1711425,13000000,48065672,35065672
tt1702439,28000000,97594140,69594140
tt1549589,4000000,911466,-3088534
tt2375605,1000000,444575,-555425
tt1659343,11500000,1402307,-10097693
tt0765446,40000000,74597643,34597643
tt2209418,3000000,11176469,8176469
tt0882977,35000000,42930462,7930462
tt2387433,3500000,25174316,21674316
tt1954701,300000,2750275,2450275
tt1351685,195000000,197687603,2687603
tt2034139,5000000,15179302,10179302
tt1583421,130000000,371876278,241876278
tt1682180,12000000,12077441,77441
tt1922685,10000000,1034589,-8965411
tt1623205,200000000,491868548,291868548
tt0481499,135000000,585178928,450178928
tt1781784,225000,111300,-113700
tt0790628,30000000,27437881,-2562119
tt2101441,5000000,31724284,26724284
tt2243389,5000000,11724119,6724119
tt1911644,13000000,68572378,55572378
tt2302755,70000000,161025640,91025640
tt1817273,15000000,35485608,20485608
tt1517260,44000000,63327201,19327201
tt1582271,6000000,5206,-5994794
tt1814621,13000000,18000000,5000000
tt0222012,3900000,4900000,1000000
tt1288558,17000000,97542952,80542952
tt1924429,20000000,24261569,4261569
tt1684233,8500000,9747,-8490253
tt0204350,1200000,1404,-1198596
tt1483013,120000000,286168572,166168572
tt1507563,25000000,432274,-24567726
tt0453562,40000000,95020213,55020213
tt1854236,5500000,10016934,4516934
tt1433811,10000000,3428048,-6571952
tt0795461,20000000,78378744,58378744
tt1980209,25000000,86175291,61175291
tt2051894,1200000,2861020,1661020
tt1462900,3860000,64076736,60216736
tt1245492,32000000,126041322,94041322
tt1300854,200000000,1215439994,1015439994
tt1542482,6200000,4820000,-1380000
tt1701210,40000000,5446000,-34554000
tt1935179,10000000,21587700,11587700
tt1566637,180000,175742,-4258
tt1945062,2500000,3003,-2496997
tt1343092,105000000,351040419,246040419
tt1408101,190000000,467365246,277365246
tt2234155,58000000,44000000,-14000000
tt1602613,4800000,10337387,5537387
tt1951261,103000000,362000072,259000072
tt1905041,160000000,788679850,628679850
tt0848537,100000000,268426634,168426634
tt2404461,11000000,10631747,-368253
tt1489167,31192,10000,-21192
tt1731697,1500000,1165882,-334118
tt1291580,23000000,15600000,-7400000
tt1780762,2000000,58510,-1941490
tt1815862,130000000,243843127,113843127
tt1670345,75000000,117698894,42698894
tt1426329,10000000,1585582,-8414418
tt1656192,10000000,10759,-9989241
tt1857842,500000,1000000,500000
tt1727388,4600000,23198652,18598652
tt0770828,225000000,662845518,437845518
tt1931435,35000000,21819348,-13180652
tt2184339,3000000,89328627,86328627
tt2132285,15000000,19145732,4145732
tt1453405,200000000,743559607,543559607
tt2103217,6000000,31081,-5968919
tt1663662,180000000,407602906,227602906
tt1924396,13500000,19255873,5755873
tt0816711,200000000,531865000,331865000
tt1535108,115000000,286140700,171140700
tt1932767,6000000,1066471,-4933529
tt1690953,76000000,970761885,894761885
tt2334879,150000000,205366737,55366737
tt1213663,20000000,46089287,26089287
tt1893256,20000000,8352885,-11647115
tt2404463,43000000,158674180,115674180
tt1210819,255000000,89289910,-165710090
tt1714206,2500000,6854611,4354611
tt2356180,4600000,25000000,20400000
tt0790736,130000000,61648500,-68351500
tt1457767,13000000,318000141,305000141
tt1860353,135000000,282570682,147570682
tt1430132,120000000,415440673,295440673
tt1171701,2000000,13500000,11500000
tt1272878,61000000,131940411,70940411
tt2459022,2200000,208000000,205800000
tt2334873,18000000,99206215,81206215
tt2358891,12400000,8371085,-4028915
tt2292959,250000,56825,-193175
tt1854564,90000000,174578751,84578751
tt2017020,105000000,347434178,242434178
tt0469021,4000000,9800000,5800000
tt0099277,5200000,2459895,-2740105
tt2016940,25000000,2054941,-22945059
tt1723121,37000000,269994119,232994119
tt2191701,80000000,246984278,166984278
tt1650554,28000000,60700000,32700000
tt1411250,38000000,98337295,60337295
tt1691917,50000000,219788712,169788712
tt0097008,7000000,136203,-6863797
tt1413495,35000000,13785015,-21214985
tt2013293,30000000,117932401,87932401
tt2357129,12000000,35931410,23931410
tt1538403,60000000,90565421,30565421
tt1327773,25000000,115922175,90922175
tt2294677,1000000,2963902,1963902
tt2194499,12000000,87100449,75100449
tt2112124,18000000,62000000,44000000
tt2005374,27220000,5496951,-21723049
tt2171867,11000000,3639345,-7360655
tt0113394,50,83,33
tt1153040,16000000,11301649,-4698351
tt2103267,16000000,318982,-15681018
tt2378281,5500000,99067206,93567206
tt2167202,18000000,10501938,-7498062
tt1454468,105000000,716392705,611392705
tt1486834,11000000,7847000,-3153000
tt1392214,46000000,122126687,76126687
tt1206543,22000000,15400000,-6600000
tt1985019,4900000,2159041,-2740959
tt1979320,38000000,90247624,52247624
tt2404311,30000000,36894225,6894225
tt1758795,1500000,3566225,2066225
tt2476154,5500000,47000000,41500000
tt1532958,20000000,16549477,-3450523
tt0105078,11000000,1659542,-9340458
tt1821549,12000000,17654912,5654912
tt2172935,18000000,7972967,-10027033
tt2377938,7100000,18000000,10900000
tt2364841,30000000,62616646,32616646
tt2278871,4300000,10165694,5865694
tt2345112,10000000,653651,-9346349
tt2717558,1052753,466088,-586665
tt1985966,78000000,248384621,170384621
tt1535109,55000000,95000000,40000000
tt2002718,12000000,15008161,3008161
tt1450321,5000000,9114264,4114264
tt1060249,15000000,3250000,-11750000
tt1171222,8500000,22456509,13956509
tt2126362,100000,95000,-5000
tt1211956,50000000,122915111,72915111
tt1939659,30000000,82394288,52394288
tt1837703,28000000,8555008,-19444992
tt2193215,25000000,71009334,46009334
tt2024544,20000000,187000000,167000000
tt2017038,9000000,6108720,-2891280
tt1731141,110000000,125537191,15537191
tt3063516,15000000,151831537,136831537
tt1981115,170000000,644571402,474571402
tt0790636,5000000,55198285,50198285
tt2299842,103000,3623330,3520330
tt1621039,55000000,110000000,55000000
tt1204975,28000000,134402450,106402450
tt2431286,12000000,100129872,88129872
tt2083355,17000000,71625195,54625195
tt2718492,2159280,15298355,13139075
tt1951264,130000000,847423452,717423452
tt1170358,250000000,958400000,708400000
tt1335975,175000000,150962475,-24037525
tt2387559,26000000,51164106,25164106
tt1396226,13000000,18295,-12981705
tt2294629,150000000,1274219009,1124219009
tt2042568,11000000,32935319,21935319
tt0993846,100000000,392000694,292000694
tt2312718,22000000,43058898,21058898
tt2304771,35000000,27330000,-7670000
tt1322269,25000000,74188937,49188937
tt2786278,110000,270000,160000
tt2224004,7000000,6147,-6993853
tt1800241,40000000,251171807,211171807
tt0359950,90000000,188133322,98133322
tt1798709,23000000,47351251,24351251
tt1091191,40000000,149295601,109295601
tt2140373,35000000,112544580,77544580
tt1041804,90000000,16178959,-73821041
tt2275471,5000000,388,-4999612
tt1321511,30000000,4861022,-25138978
tt1695765,1,2755584,2755583
tt1229340,50000000,173649015,123649015
tt1706620,39200000,86758912,47558912
tt2062575,4620000,2395000,-2225000
tt1663143,14000000,11417362,-2582638
tt2101473,32000000,57284237,25284237
tt0093543,7200000,2300000,-4900000
